Stno,Chip,Database Id,Surname,First name,YB,S,Block,nc,Start,Finish,Time,Classifier,Club no.,Cl.name,City,Nat,Cl. no.,Short,Long,Num1,Num2,Num3,Text1,Text2,Text3,Adr. name,Street,Line2,Zip,City,Phone,Fax,EMail,Id/Club,Rented,Start fee,Paid,Course no.,Course,km,m,Course controls,Pl,Start punch,Finish punch,Control1,Punch1,Control2,Punch2,Control3,Punch3,Control4,Punch4,Control5,Punch5,Control6,Punch6,Control7,Punch7,Control8,Punch8,Control9,Punch9,Control10,Punch10,(may be more) ...,,,,,,,,,,,,,,,,,
,1261971,980,Jakšić,Mirka,,M,,0,41:00,138:25,97:25,0,171,Maksimir,OK Maksimir,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,8,,138:25,56,03:36,32,09:29,33,11:04,34,18:54,38,32:22,35,41:36,39,58:59,41,67:30,40,69:19,39,78:42,42,92:34,43,95:35,100,96:31,,,,,,,,,,,,
,2067893,982,Kušt,Maja,,M,,0,17:00,117:05,100:05,0,165,Vihor,OK Vihor,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,9,,117:05,56,03:24,32,12:27,33,13:52,34,28:31,38,48:11,35,52:49,39,74:08,41,78:14,40,79:45,39,83:17,42,95:41,43,98:39,100,99:21,,,,,,,,,,,,
,2120666,862,Berženji,Sanda,,M,,0,08:00,113:21,105:21,0,166,KAP,OK Kapela,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,10,,113:21,56,03:51,32,42:11,33,43:22,34,50:01,38,57:20,35,61:16,39,73:34,41,77:28,40,78:37,39,80:18,42,100:41,43,104:10,100,104:41,,,,,,,,,,,,
,,840,,Vacant,,M,,0,38:00,,,0,,,,,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1071,,Vacant,,M,,0,20:00,,,0,,,,,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,617569,871,Storhov,Torunn Spets,,M,,0,12:00,52:28,40:28,0,198,FREIDIG- Norway,FREIDIG-Norway,NOR,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,1,,52:28,58,04:04,33,05:36,39,16:38,40,18:34,51,22:32,50,24:10,41,28:44,34,33:12,42,37:43,100,39:49,,,,,,,,,,,,,,,,,,
,682408,943,Palme,Guni,,M,,0,66:00,107:49,41:49,0,194,OrK,Orienteering Klosterneuburg,AUT,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,2,,107:49,58,04:06,33,05:42,39,16:32,40,18:46,51,22:50,50,24:35,41,29:31,34,34:06,42,38:57,100,41:08,,,,,,,,,,,,,,,,,,
,7807807,948,Kastner,Barbara,,M,,0,30:00,73:27,43:27,0,193,NF Wien - Orienteering-Team,Naturfreunde Wien - Orienteering-Team,AUT,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,3,,73:27,58,03:37,33,04:43,39,21:17,40,23:18,51,26:51,50,28:16,41,31:46,34,35:37,42,41:00,100,42:54,,,,,,,,,,,,,,,,,,
,8445522,1028,Eschlboeck,Gudrun,,M,,0,54:00,100:51,46:51,0,173,NF Linz,Naturfreunde Linz,AUT,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,4,,100:51,58,06:49,33,08:21,39,19:40,40,22:19,51,26:48,50,28:45,41,33:18,34,37:31,42,43:59,100,46:09,,,,,,,,,,,,,,,,,,
,2115764,936,Miljković,Željka,,M,,0,21:00,73:54,52:54,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,5,,73:54,58,07:13,33,09:07,39,22:51,40,25:51,51,31:53,50,33:42,41,40:09,34,44:57,42,50:08,100,52:10,,,,,,,,,,,,,,,,,,
,700021,820,Gobec,Ivana,,M,,0,63:00,119:22,56:22,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,6,,119:22,58,06:42,33,08:18,39,20:17,40,22:18,51,27:53,50,29:41,41,34:17,34,42:42,42,52:55,100,55:32,,,,,,,,,,,,,,,,,,
,58353,861,Häuptli,Yvonne,,M,,0,24:00,85:57,61:57,0,183,Swiss O Tours,Swiss O Tours,SUI,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,7,,85:57,58,08:29,33,10:02,39,19:36,40,21:32,51,26:03,50,27:43,41,32:54,34,37:48,42,59:11,100,61:03,,,,,,,,,,,,,,,,,,
,2121763,831,Vuk,Srebrenka,,M,,0,36:00,102:18,66:18,0,166,KAP,OK Kapela,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,8,,102:18,58,06:16,33,08:04,39,29:17,40,34:22,51,40:01,50,41:44,41,46:10,34,55:17,42,63:16,100,65:31,,,,,,,,,,,,,,,,,,
,7672905,987,Kraintz,Evelyn,,M,,0,69:00,136:58,67:58,0,171,Maksimir,OK Maksimir,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,9,,136:58,58,06:27,33,10:29,39,25:46,40,31:41,51,37:35,50,40:46,41,47:45,34,56:06,42,64:21,100,67:11,,,,,,,,,,,,,,,,,,
,406740,857,Nikolić,Bojana,,M,,0,51:00,119:21,68:21,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,10,,119:21,58,05:59,33,07:41,39,32:14,40,34:24,51,39:56,50,41:43,41,46:25,34,54:34,42,65:00,100,67:31,,,,,,,,,,,,,,,,,,
,9101551,966,Mathys,Ursina,,M,,0,60:00,128:28,68:28,0,186,Zelg,Zelg,SUI,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,11,,128:28,58,05:45,33,07:35,39,27:41,40,30:14,51,35:24,50,37:39,41,42:47,34,55:25,42,62:54,100,66:57,,,,,,,,,,,,,,,,,,
,8020470,1054,Calvet,Christine,,M,,0,39:00,113:30,74:30,0,202,Wäh,OLC Währing,AUT,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,12,,113:30,58,05:52,33,07:12,39,26:43,40,31:15,51,34:56,50,36:34,41,41:13,34,61:01,42,71:29,100,73:48,,,,,,,,,,,,,,,,,,
,888973,1030,Horvat,Mirjana,,M,,0,27:00,105:49,78:49,0,171,Maksimir,OK Maksimir,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,13,,105:49,58,08:32,33,13:32,39,39:20,40,43:08,51,49:22,50,51:36,41,57:24,34,64:44,42,74:55,100,78:00,,,,,,,,,,,,,,,,,,
,222419,944,Pavić,Ana-Marija,,M,,0,03:00,84:20,81:20,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,14,,84:20,58,12:39,33,14:20,39,32:06,40,38:17,51,42:55,50,46:58,41,52:41,34,58:59,42,77:31,100,80:34,,,,,,,,,,,,,,,,,,
,222408,816,Radoš,Anita,,M,,0,33:00,115:09,82:09,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,15,,115:09,58,13:39,33,15:41,39,32:58,40,40:17,51,48:33,50,51:18,41,59:53,34,67:48,42,77:14,100,81:10,,,,,,,,,,,,,,,,,,
,8667809,1023,Punek Gobec,Neda,,M,,0,09:00,94:45,85:45,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,16,,94:45,58,06:23,33,08:32,39,33:31,40,54:08,51,60:20,50,62:38,41,68:11,34,74:45,42,81:49,100,84:55,,,,,,,,,,,,,,,,,,
,2109710,919,Glinska,Beata Adrianna,,M,,0,06:00,96:21,90:21,0,166,KAP,OK Kapela,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,17,,96:21,58,06:06,33,07:49,39,26:07,40,28:32,51,34:41,50,36:26,41,54:50,34,75:15,42,87:19,100,89:39,,,,,,,,,,,,,,,,,,
,237598,911,Kuzmanić,Ivana,,M,,0,18:00,109:18,91:18,0,168,JAP,OK Japetic,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,18,,109:18,58,09:08,33,11:59,39,47:38,40,54:04,51,58:03,50,59:40,41,64:12,34,73:05,42,87:36,100,90:33,,,,,,,,,,,,,,,,,,
,222410,1085,Đurek,Tea,,M,,0,45:00,138:17,93:17,0,165,Vihor,OK Vihor,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,19,,138:17,58,06:37,33,09:02,39,45:14,40,47:47,51,52:26,50,55:17,41,66:04,34,73:17,42,89:16,100,92:18,,,,,,,,,,,,,,,,,,
,7202697,917,Okle,Cornelia,,M,,0,15:00,109:57,94:57,0,183,Swiss O Tours,Swiss O Tours,SUI,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,20,,109:57,58,06:27,33,08:07,39,59:25,40,61:51,51,68:08,50,70:22,41,76:23,34,83:41,42,91:31,100,94:08,,,,,,,,,,,,,,,,,,
,7680305,989,Kabalin Borenić,Višnja,,M,,0,57:00,161:26,104:26,0,171,Maksimir,OK Maksimir,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,21,,161:26,58,08:05,33,10:30,39,46:18,40,57:51,51,65:16,50,67:36,41,73:16,34,91:47,42,99:59,100,103:37,,,,,,,,,,,,,,,,,,
,2123976,900,Gradečak Galović,Marija,,M,,0,48:00,172:21,124:21,0,166,KAP,OK Kapela,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,22,,172:21,58,09:11,33,11:49,39,63:53,40,69:38,51,77:34,50,80:00,41,92:38,34,106:46,42,120:33,100,123:30,,,,,,,,,,,,,,,,,,
,889172,1055,Boban,Mirta,,M,,0,42:00,,,1,174,OK MERZ CRO,OK Ivan Merz,CRO,124,Ž45,Ž45,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8636804,974,Wehrli,Joli,,M,,0,103:00,137:11,34:11,0,183,Swiss O Tours,Swiss O Tours,SUI,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,1,,137:11,57,01:41,64,04:07,67,06:03,66,08:54,63,11:51,69,15:50,55,18:38,41,21:33,39,24:23,42,30:41,62,32:11,100,33:28,,,,,,,,,,,,,,
,1396256,961,Mező,Éva,,M,,0,79:00,137:07,58:07,0,187,PVM,PVM Pécs,HUN,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,2,,137:07,57,02:38,64,05:45,67,08:30,66,12:17,63,16:36,69,22:23,55,26:56,41,30:14,39,34:15,42,44:42,62,55:31,100,57:16,,,,,,,,,,,,,,
,237600,913,Fabek,Branka,,M,,0,109:00,167:11,58:11,0,168,JAP,OK Japetic,CRO,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,3,,167:11,57,02:32,64,06:32,67,13:25,66,18:04,63,22:27,69,27:54,55,32:22,41,36:40,39,41:06,42,53:02,62,55:36,100,57:15,,,,,,,,,,,,,,
,9191158,1004,Justad Raaen,Trine Marit,,M,,0,106:00,167:12,61:12,0,179,AbO,Aker Brygge Orienteringsklubb,NOR,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,4,,167:12,57,01:42,64,04:39,67,06:41,66,09:23,63,16:25,69,20:32,55,23:31,41,26:40,39,33:24,42,57:10,62,59:04,100,60:25,,,,,,,,,,,,,,
,8140959,879,Bayburina,Dilya,,M,,0,112:00,177:55,65:55,0,197,Ufa-united,Ufa-united,RUS,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,5,,177:55,57,02:02,64,04:46,67,07:26,66,10:47,63,32:35,69,37:01,55,39:50,41,42:46,39,52:19,42,60:29,62,63:37,100,65:03,,,,,,,,,,,,,,
,247360,829,Čuljak Gross,Mladenka,,M,,0,97:00,171:20,74:20,0,166,KAP,OK Kapela,CRO,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,6,,171:20,57,02:30,64,06:45,67,10:49,66,15:20,63,33:04,69,39:08,55,44:54,41,49:03,39,55:17,42,68:42,62,71:26,100,73:22,,,,,,,,,,,,,,
,2071083,1000,Mishli,Lisa,,M,,0,118:00,194:35,76:35,0,181,Modiin,Modiin O club,ISR,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,7,,194:35,57,02:45,64,06:03,67,09:29,66,17:29,63,22:44,69,28:37,55,33:04,41,37:00,39,41:54,42,71:35,62,73:33,100,75:33,,,,,,,,,,,,,,
,236263,1032,Smirthwaite,Penelope,,M,,0,85:00,163:25,78:25,0,172,MOR,Moravian,GBR,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,8,,163:25,57,01:48,64,10:12,67,12:38,66,15:47,63,22:03,69,50:41,55,54:26,41,58:11,39,61:33,42,74:48,62,76:18,100,77:45,,,,,,,,,,,,,,
,2125773,828,Ebenspanger,Emilija,,M,,0,115:00,199:35,84:35,0,166,KAP,OK Kapela,CRO,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,9,,199:35,57,02:41,64,08:55,67,12:24,66,20:20,63,25:19,69,39:20,55,48:03,41,54:01,39,62:36,42,78:36,62,81:20,100,83:25,,,,,,,,,,,,,,
,636977,823,Cvitković,Maja,,M,,0,82:00,167:48,85:48,0,165,Vihor,OK Vihor,CRO,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,10,,167:48,57,02:42,64,06:24,67,09:48,66,14:24,63,23:32,69,54:44,55,59:28,41,63:33,39,68:03,42,79:58,62,82:33,100,84:50,,,,,,,,,,,,,,
,2071179,940,Nativ,Ruth,,M,,0,94:00,188:07,94:07,0,181,Modiin,Modiin O club,ISR,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,11,,188:07,57,02:33,64,07:11,67,12:11,66,16:50,63,36:08,69,42:17,55,57:14,41,62:38,39,68:02,42,86:01,62,90:59,100,93:12,,,,,,,,,,,,,,
,,1077,,Vacant,,M,,0,100:00,,,0,,,,,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1076,,Vacant,,M,,0,88:00,,,0,,,,,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,423842,893,Helgesen,Eli Blomseth,,M,,0,91:00,,,1,196,Sorreisa O-lag,Sorreisa O-lag,NOR,135,Ž55,Ž55,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8291044,998,Venhauer,Dietlinde,,M,,0,80:00,123:43,43:43,0,182,OLCU Viktring,OLC Union Viktring,AUT,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,1,,123:43,64,06:33,59,11:57,53,15:44,67,19:34,63,25:00,65,39:10,100,42:42,,,,,,,,,,,,,,,,,,,,,,,,
,236886,963,Vendler Čepelak,Željka,,M,,0,71:00,127:09,56:09,0,171,Maksimir,OK Maksimir,CRO,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,2,,127:09,64,07:07,59,13:47,53,17:38,67,20:25,63,32:07,65,51:12,100,54:57,,,,,,,,,,,,,,,,,,,,,,,,
,2109704,1013,Franc,Vera,,M,,0,62:00,127:12,65:12,0,166,KAP,OK Kapela,CRO,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,3,,127:12,64,16:10,59,22:52,53,26:34,67,29:30,63,41:15,65,60:15,100,63:55,,,,,,,,,,,,,,,,,,,,,,,,
,8111646,1017,Kocbach,Bjoerg,,M,,0,74:00,147:17,73:17,0,175,Bergens TF,Bergens TF,NOR,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,4,,147:17,64,06:41,59,10:07,53,14:02,67,15:58,63,56:29,65,69:42,100,72:24,,,,,,,,,,,,,,,,,,,,,,,,
,406868,994,Horvat,Biserka,,M,,0,68:00,199:20,131:20,0,165,Vihor,OK Vihor,CRO,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,5,,199:20,64,40:12,59,46:30,53,51:11,67,61:38,63,102:01,65,124:42,100,129:09,,,,,,,,,,,,,,,,,,,,,,,,
,,1078,,Vacant,,M,,0,77:00,,,0,,,,,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1079,,Vacant,,M,,0,65:00,,,0,,,,,136,Ž65,Ž65,,,,,,,,,,,,,,,,0,0,0,27,W65,2.52,75,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
